"","year","month","day","lon","lat","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass","abundance","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"149",1994,4,25,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3812,4,27,"Corophium volutator","3812_1994",-0.472719880617948,"1994",0.97999998,90,0.97999998,979999.98,979.99998
"150",1998,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3813,4,27,"Monoporeia affinis","3813_1998",-0.472719880617948,"1998",0.03,20,0.03,30000,30
"151",2000,5,16,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3814,4,27,"Corophium volutator","3814_2000",-0.472719880617948,"2000",0.2,30,0.2,2e+05,200
"152",2000,5,16,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3816,4,27,"Corophium volutator","3816_2000",-0.472719880617948,"2000",0.04,10,0.04,40000,40
"153",1999,5,12,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3818,4,27,"Corophium volutator","3818_1999",-0.472719880617948,"1999",0.03,10,0.03,30000,30
"154",1996,4,29,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3821,4,27,"Corophium volutator","3821_1996",-0.472719880617948,"1996",0.07,10,0.07,70000,70
"155",1998,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3822,4,27,"Corophium volutator","3822_1998",-0.472719880617948,"1998",0.06,40,0.06,60000,60
"156",1996,4,29,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3823,4,27,"Corophium volutator","3823_1996",-0.472719880617948,"1996",0.1,20,0.1,1e+05,100
"157",1998,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3825,4,27,"Gammarus","3825_1998",-0.472719880617948,"1998",0.02,20,0.02,20000,20
"158",1997,5,5,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3827,4,27,"Gammarus","3827_1997",-0.472719880617948,"1997",0.04,10,0.04,40000,40
"159",2000,5,16,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3831,4,27,"Monoporeia affinis","3831_2000",-0.472719880617948,"2000",0.11,20,0.11,110000,110
"160",1987,4,28,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3833,4,27,"Monoporeia affinis","3833_1987",-0.472719880617948,"1987",2.19999999,510,2.19999999,2199999.99,2199.99999
"161",1988,4,20,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3834,4,27,"Gammarus","3834_1988",-0.472719880617948,"1988",0.31,130,0.31,310000,310
"162",1988,4,20,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3835,4,27,"Monoporeia affinis","3835_1988",-0.472719880617948,"1988",0.06,30,0.06,60000,60
"163",1988,4,20,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3836,4,27,"Gammarus","3836_1988",-0.472719880617948,"1988",0.83000004,210,0.83000004,830000.04,830.00004
"164",1988,4,20,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3837,4,27,"Gammarus","3837_1988",-0.472719880617948,"1988",1.08999997,170,1.08999997,1089999.97,1089.99997
"165",1988,4,20,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3838,4,27,"Monoporeia affinis","3838_1988",-0.472719880617948,"1988",0.77,210,0.77,770000,770
"166",1987,4,28,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3839,4,27,"Monoporeia affinis","3839_1987",-0.472719880617948,"1987",0.89000002,270,0.89000002,890000.02,890.00002
"167",1985,5,23,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3840,4,27,"Corophium volutator","3840_1985",-0.472719880617948,"1985",0.86999999,380,0.86999999,869999.99,869.99999
"168",1987,4,28,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3841,4,27,"Gammarus","3841_1987",-0.472719880617948,"1987",7.65000023,630,7.65000023,7650000.23,7650.00023
"169",1989,5,2,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3842,4,27,"Monoporeia affinis","3842_1989",-0.472719880617948,"1989",0.09,40,0.09,90000,90
"170",1987,4,28,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3843,4,27,"Calliopius laeviusculus","3843_1987",-0.472719880617948,"1987",1.35999998,200,1.35999998,1359999.98,1359.99998
"171",1986,5,20,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3844,4,27,"Corophium volutator","3844_1986",-0.472719880617948,"1986",0.22,30,0.22,220000,220
"172",1986,5,20,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3845,4,27,"Corophium volutator","3845_1986",-0.472719880617948,"1986",0.82,90,0.82,820000,820
"173",1986,5,20,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3846,4,27,"Corophium volutator","3846_1986",-0.472719880617948,"1986",0.62000001,70,0.62000001,620000.01,620.00001
"174",1986,5,20,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3847,4,27,"Corophium volutator","3847_1986",-0.472719880617948,"1986",0.77000004,110,0.77000004,770000.04,770.00004
"175",1986,5,20,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3848,4,27,"Corophium volutator","3848_1986",-0.472719880617948,"1986",2.16000006,200,2.16000006,2160000.06,2160.00006
"176",1987,4,28,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3849,4,27,"Monoporeia affinis","3849_1987",-0.472719880617948,"1987",0.52999999,100,0.52999999,529999.99,529.99999
"177",1990,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3850,4,27,"Corophium volutator","3850_1990",-0.472719880617948,"1990",0.15,30,0.15,150000,150
"178",1992,4,22,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3851,4,27,"Corophium volutator","3851_1992",-0.472719880617948,"1992",0.16,20,0.16,160000,160
"179",1992,4,22,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3852,4,27,"Corophium volutator","3852_1992",-0.472719880617948,"1992",2.16000002,140,2.16000002,2160000.02,2160.00002
"180",1992,4,22,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3853,4,27,"Gammarus","3853_1992",-0.472719880617948,"1992",0.13,10,0.13,130000,130
"181",1992,4,22,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3854,4,27,"Gammarus","3854_1992",-0.472719880617948,"1992",0.43999999,30,0.43999999,439999.99,439.99999
"182",1992,4,22,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3855,4,27,"Monoporeia affinis","3855_1992",-0.472719880617948,"1992",0.1,10,0.1,1e+05,100
"183",1991,4,23,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3856,4,27,"Corophium volutator","3856_1991",-0.472719880617948,"1991",1.19000003,210,1.19000003,1190000.03,1190.00003
"184",1989,5,2,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3857,4,27,"Gammarus","3857_1989",-0.472719880617948,"1989",2.18000002,320,2.18000002,2180000.02,2180.00002
"185",1991,4,23,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3858,4,27,"Corophium volutator","3858_1991",-0.472719880617948,"1991",0.66999999,100,0.66999999,669999.99,669.99999
"186",1977,4,28,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3859,4,27,"Monoporeia affinis","3859_1977",-0.472719880617948,"1977",0.05,10,0.05,50000,50
"187",1990,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3860,4,27,"Monoporeia affinis","3860_1990",-0.472719880617948,"1990",0.02,10,0.02,20000,20
"188",1990,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3861,4,27,"Monoporeia affinis","3861_1990",-0.472719880617948,"1990",0.08,20,0.08,80000,80
"189",1990,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3862,4,27,"Monoporeia affinis","3862_1990",-0.472719880617948,"1990",0.03,10,0.03,30000,30
"190",1990,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3863,4,27,"Monoporeia affinis","3863_1990",-0.472719880617948,"1990",0.08,40,0.08,80000,80
"191",1989,5,2,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3864,4,27,"Gammarus","3864_1989",-0.472719880617948,"1989",1.51000001,180,1.51000001,1510000.01,1510.00001
"192",1991,4,23,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3865,4,27,"Corophium volutator","3865_1991",-0.472719880617948,"1991",0.61999999,120,0.61999999,619999.99,619.99999
"193",1989,5,2,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3866,4,27,"Gammarus","3866_1989",-0.472719880617948,"1989",2.89000005,350,2.89000005,2890000.05,2890.00005
"194",1991,4,23,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3867,4,27,"Corophium volutator","3867_1991",-0.472719880617948,"1991",2.34000003,450,2.34000003,2340000.03,2340.00003
"195",1980,4,21,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3868,4,27,"Corophium volutator","3868_1980",-0.472719880617948,"1980",0.15,450,0.15,150000,150
"196",1982,4,21,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3869,4,27,"Monoporeia affinis","3869_1982",-0.472719880617948,"1982",0.05,20,0.05,50000,50
"197",1982,4,21,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3871,4,27,"Gammarus","3871_1982",-0.472719880617948,"1982",0.1,100,0.1,1e+05,100
"198",1981,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3872,4,27,"Gammarus","3872_1981",-0.472719880617948,"1981",0.1,100,0.1,1e+05,100
"199",1981,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3873,4,27,"Bathyporeia pilosa","3873_1981",-0.472719880617948,"1981",0.15,210,0.15,150000,150
"200",1981,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3874,4,27,"Monoporeia affinis","3874_1981",-0.472719880617948,"1981",0.05,220,0.05,50000,50
"201",1981,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3875,4,27,"Monoporeia affinis","3875_1981",-0.472719880617948,"1981",0.05,40,0.05,50000,50
"202",1980,4,21,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3876,4,27,"Monoporeia affinis","3876_1980",-0.472719880617948,"1980",0.05,370,0.05,50000,50
"203",1982,4,21,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3877,4,27,"Monoporeia affinis","3877_1982",-0.472719880617948,"1982",0.05,10,0.05,50000,50
"204",1980,4,21,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3878,4,27,"Monoporeia affinis","3878_1980",-0.472719880617948,"1980",0.05,1010,0.05,50000,50
"205",1982,4,21,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3879,4,27,"Gammarus","3879_1982",-0.472719880617948,"1982",0.05,10,0.05,50000,50
"206",1979,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3880,4,27,"Gammarus","3880_1979",-0.472719880617948,"1979",0.1,330,0.1,1e+05,100
"207",1979,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3881,4,27,"Gammarus","3881_1979",-0.472719880617948,"1979",0.1,50,0.1,1e+05,100
"208",1979,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3882,4,27,"Monoporeia affinis","3882_1979",-0.472719880617948,"1979",0.05,130,0.05,50000,50
"209",1979,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3883,4,27,"Gammarus","3883_1979",-0.472719880617948,"1979",0.1,310,0.1,1e+05,100
"210",1979,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3884,4,27,"Monoporeia affinis","3884_1979",-0.472719880617948,"1979",0.05,130,0.05,50000,50
"211",1977,4,28,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3885,4,27,"Monoporeia affinis","3885_1977",-0.472719880617948,"1977",0.05,10,0.05,50000,50
"212",1985,5,23,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3886,4,27,"Corophium volutator","3886_1985",-0.472719880617948,"1985",0.19999999,100,0.19999999,199999.99,199.99999
"213",1989,5,2,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3887,4,27,"Gammarus","3887_1989",-0.472719880617948,"1989",1.19000002,160,1.19000002,1190000.02,1190.00002
"214",1980,4,21,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3888,4,27,"Gammarus","3888_1980",-0.472719880617948,"1980",0.1,110,0.1,1e+05,100
"215",1983,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3889,4,27,"Gammarus","3889_1983",-0.472719880617948,"1983",0.1,170,0.1,1e+05,100
"216",1985,5,23,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3890,4,27,"Corophium volutator","3890_1985",-0.472719880617948,"1985",1.97000004,420,1.97000004,1970000.04,1970.00004
"217",1985,5,23,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3891,4,27,"Corophium volutator","3891_1985",-0.472719880617948,"1985",0.31000001,100,0.31000001,310000.01,310.00001
"218",1985,5,23,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3892,4,27,"Corophium volutator","3892_1985",-0.472719880617948,"1985",0.37999999,170,0.37999999,379999.99,379.99999
"219",1984,4,16,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3893,4,27,"Gammarus","3893_1984",-0.472719880617948,"1984",0.72,90,0.72,720000,720
"220",1984,4,16,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3894,4,27,"Corophium volutator","3894_1984",-0.472719880617948,"1984",1.41999999,280,1.41999999,1419999.99,1419.99999
"221",1984,4,16,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3895,4,27,"Gammarus","3895_1984",-0.472719880617948,"1984",2.45999991,190,2.45999991,2459999.91,2459.99991
"222",1984,4,16,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3896,4,27,"Corophium volutator","3896_1984",-0.472719880617948,"1984",0.97999997,170,0.97999997,979999.97,979.99997
"223",1981,5,11,16.7086658477783,57.4278335571289,"Amphipoda",16,5,3897,4,27,"Bathyporeia pilosa","3897_1981",-0.472719880617948,"1981",0.1,440,0.1,1e+05,100
"224",1984,4,16,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3898,4,27,"Corophium volutator","3898_1984",-0.472719880617948,"1984",1.52000003,180,1.52000003,1520000.03,1520.00003
"225",1983,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,4,3899,4,27,"Corophium volutator","3899_1983",-0.472719880617948,"1983",0.15,120,0.15,150000,150
"226",1983,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,3,3900,4,27,"Gammarus","3900_1983",-0.472719880617948,"1983",0.1,230,0.1,1e+05,100
"227",1983,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,2,3901,4,27,"Gammarus","3901_1983",-0.472719880617948,"1983",0.1,150,0.1,1e+05,100
"228",1983,4,19,16.7086658477783,57.4278335571289,"Amphipoda",16,1,3902,4,27,"Gammarus","3902_1983",-0.472719880617948,"1983",0.1,170,0.1,1e+05,100
"229",1994,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,1,18634,1,24,"Bathyporeia pilosa","18634_1994",-0.641051133083375,"1994",0.16,40,0.16,160000,160
"230",1994,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,2,18635,1,24,"Bathyporeia pilosa","18635_1994",-0.641051133083375,"1994",0.17999999,50,0.17999999,179999.99,179.99999
"231",1995,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,3,18636,1,24,"Bathyporeia pilosa","18636_1995",-0.641051133083375,"1995",0.48,190,0.48,480000,480
"232",1994,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,3,18637,1,24,"Calliopius laeviusculus","18637_1994",-0.641051133083375,"1994",0.14,20,0.14,140000,140
"233",1996,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,5,18639,1,24,"Bathyporeia pilosa","18639_1996",-0.641051133083375,"1996",0.07,70,0.07,70000,70
"234",1996,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,4,18640,1,24,"Bathyporeia pilosa","18640_1996",-0.641051133083375,"1996",0.03,30,0.03,30000,30
"235",1996,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,3,18641,1,24,"Bathyporeia pilosa","18641_1996",-0.641051133083375,"1996",0.1,50,0.1,1e+05,100
"236",1996,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,2,18642,1,24,"Bathyporeia pilosa","18642_1996",-0.641051133083375,"1996",0.03,30,0.03,30000,30
"237",1996,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,1,18643,1,24,"Bathyporeia pilosa","18643_1996",-0.641051133083375,"1996",0.35,160,0.35,350000,350
"238",1995,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,5,18644,1,24,"Bathyporeia pilosa","18644_1995",-0.641051133083375,"1995",2.75000006,920,2.75000006,2750000.06,2750.00006
"239",1995,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,4,18645,1,24,"Corophium volutator","18645_1995",-0.641051133083375,"1995",0.12,20,0.12,120000,120
"240",1994,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,5,18646,1,24,"Bathyporeia pilosa","18646_1994",-0.641051133083375,"1994",0.26000001,70,0.26000001,260000.01,260.00001
"241",1995,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,1,18647,1,24,"Bathyporeia pilosa","18647_1995",-0.641051133083375,"1995",0.18999999,80,0.18999999,189999.99,189.99999
"242",1995,5,15,13.8826665878296,55.4300003051758,"Amphipoda",13,2,18648,1,24,"Bathyporeia pilosa","18648_1995",-0.641051133083375,"1995",0.43000001,130,0.43000001,430000.01,430.00001
"243",1993,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,1,18649,1,24,"Bathyporeia pilosa","18649_1993",-0.0799469581986196,"1993",0.43000001,150,0.43000001,430000.01,430.00001
"244",1994,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,2,18650,1,24,"Corophium volutator","18650_1994",-0.0799469581986196,"1994",1.41999997,180,1.41999997,1419999.97,1419.99997
"245",1994,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,3,18651,1,24,"Corophium volutator","18651_1994",-0.0799469581986196,"1994",3.79000008,260,3.79000008,3790000.08,3790.00008
"246",1993,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,2,18652,1,24,"Bathyporeia pilosa","18652_1993",-0.0799469581986196,"1993",0.1,30,0.1,1e+05,100
"247",1994,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,1,18653,1,24,"Corophium volutator","18653_1994",-0.0799469581986196,"1994",8.68000015,630,8.68000015,8680000.15,8680.00015
"248",1993,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,5,18654,1,24,"Bathyporeia pilosa","18654_1993",-0.0799469581986196,"1993",0.23,60,0.23,230000,230
"249",1993,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,3,18655,1,24,"Bathyporeia pilosa","18655_1993",-0.0799469581986196,"1993",0.21,40,0.21,210000,210
"250",1995,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,5,18656,1,24,"Corophium volutator","18656_1995",-0.0799469581986196,"1995",0.62999999,60,0.62999999,629999.99,629.99999
"251",1995,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,4,18657,1,24,"Corophium volutator","18657_1995",-0.0799469581986196,"1995",0.65,110,0.65,650000,650
"252",1995,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,3,18658,1,24,"Corophium volutator","18658_1995",-0.0799469581986196,"1995",0.45,100,0.45,450000,450
"253",1995,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,2,18659,1,24,"Corophium volutator","18659_1995",-0.0799469581986196,"1995",0.46000001,90,0.46000001,460000.01,460.00001
"254",1995,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,1,18660,1,24,"Corophium volutator","18660_1995",-0.0799469581986196,"1995",0.93,130,0.93,930000,930
"255",1994,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,5,18661,1,24,"Bathyporeia pilosa","18661_1994",-0.0799469581986196,"1994",0.2,120,0.2,2e+05,200
"256",1993,5,15,13.6549997329712,55.404167175293,"Amphipoda",23,4,18663,1,24,"Bathyporeia pilosa","18663_1993",-0.0799469581986196,"1993",0.83999999,90,0.83999999,839999.99,839.99999
"257",1995,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,3,18664,1,24,"Bathyporeia pilosa","18664_1995",-0.0799469581986196,"1995",5.60000002,540,5.60000002,5600000.02,5600.00002
"258",1996,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,4,18665,1,24,"Bathyporeia pilosa","18665_1996",-0.0799469581986196,"1996",0.03,20,0.03,30000,30
"259",1996,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,1,18666,1,24,"Bathyporeia pilosa","18666_1996",-0.0799469581986196,"1996",0.03,20,0.03,30000,30
"260",1995,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,2,18669,1,24,"Bathyporeia pilosa","18669_1995",-0.0799469581986196,"1995",5.79999983,670,5.79999983,5799999.83,5799.99983
"261",1995,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,4,18670,1,24,"Bathyporeia pilosa","18670_1995",-0.0799469581986196,"1995",8.89999986,1100,8.89999986,8899999.86,8899.99986
"262",1995,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,5,18671,1,24,"Bathyporeia pilosa","18671_1995",-0.0799469581986196,"1995",0.39000001,270,0.39000001,390000.01,390.00001
"263",1995,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,1,18672,1,24,"Bathyporeia pilosa","18672_1995",-0.0799469581986196,"1995",5.40000021,940,5.40000021,5400000.21,5400.00021
"264",1994,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,5,18673,1,24,"Bathyporeia pilosa","18673_1994",-0.0799469581986196,"1994",0.29999999,160,0.29999999,299999.99,299.99999
"265",1994,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,4,18674,1,24,"Bathyporeia pilosa","18674_1994",-0.0799469581986196,"1994",0.14,60,0.14,140000,140
"266",1994,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,3,18675,1,24,"Gammarus zaddachi","18675_1994",-0.0799469581986196,"1994",0.90000004,260,0.90000004,900000.04,900.00004
"267",1994,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,2,18676,1,24,"Corophium volutator","18676_1994",-0.0799469581986196,"1994",0.32999999,90,0.32999999,329999.99,329.99999
"268",1994,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,1,18677,1,24,"Bathyporeia pilosa","18677_1994",-0.0799469581986196,"1994",0.23,90,0.23,230000,230
"269",1996,5,15,13.6533336639404,55.4116668701172,"Amphipoda",23,2,18678,1,24,"Bathyporeia pilosa","18678_1996",-0.0799469581986196,"1996",0.03,20,0.03,30000,30
"270",1994,5,15,13.006667137146,55.3730010986328,"Amphipoda",28,1,18679,1,24,"Gammarus locusta","18679_1994",0.200605129243758,"1994",0.26000001,20,0.26000001,260000.01,260.00001
