"","year","month","day","lon","lat","abundance","biomass","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"142",1992,4,22,16.7086658477783,57.4278335571289,440,8.6500001,"Mytiloida",16,5,3851,4,27,"Mytilus edulis","3851_1992",-0.472719880617948,"1992",8.6500001,8650000.1,8650.0001
"143",1992,4,22,16.7086658477783,57.4278335571289,3180,228.8699913,"Mytiloida",16,4,3852,4,27,"Mytilus edulis","3852_1992",-0.472719880617948,"1992",228.8699913,228869991.3,228869.9913
"144",1992,4,22,16.7086658477783,57.4278335571289,600,12.61999965,"Mytiloida",16,3,3853,4,27,"Mytilus edulis","3853_1992",-0.472719880617948,"1992",12.61999965,12619999.65,12619.99965
"145",1992,4,22,16.7086658477783,57.4278335571289,1710,80.6499958,"Mytiloida",16,2,3854,4,27,"Mytilus edulis","3854_1992",-0.472719880617948,"1992",80.6499958,80649995.8,80649.9958
"146",1992,4,22,16.7086658477783,57.4278335571289,10,0.02,"Mytiloida",16,1,3855,4,27,"Mytilus edulis","3855_1992",-0.472719880617948,"1992",0.02,20000,20
"147",1991,4,23,16.7086658477783,57.4278335571289,370,40,"Mytiloida",16,5,3856,4,27,"Mytilus edulis","3856_1991",-0.472719880617948,"1991",40,4e+07,40000
"148",1989,5,2,16.7086658477783,57.4278335571289,540,35.35000086,"Mytiloida",16,1,3857,4,27,"Mytilus edulis","3857_1989",-0.472719880617948,"1989",35.35000086,35350000.86,35350.00086
"149",1991,4,23,16.7086658477783,57.4278335571289,860,78.22000027,"Mytiloida",16,1,3858,4,27,"Mytilus edulis","3858_1991",-0.472719880617948,"1991",78.22000027,78220000.27,78220.00027
"150",1989,5,2,16.7086658477783,57.4278335571289,110,12.00000048,"Mytiloida",16,5,3864,4,27,"Mytilus edulis","3864_1989",-0.472719880617948,"1989",12.00000048,12000000.48,12000.00048
"151",1991,4,23,16.7086658477783,57.4278335571289,340,31.64999962,"Mytiloida",16,2,3865,4,27,"Mytilus edulis","3865_1991",-0.472719880617948,"1991",31.64999962,31649999.62,31649.99962
"152",1989,5,2,16.7086658477783,57.4278335571289,80,6.19000018,"Mytiloida",16,2,3866,4,27,"Mytilus edulis","3866_1989",-0.472719880617948,"1989",6.19000018,6190000.18,6190.00018
"153",1991,4,23,16.7086658477783,57.4278335571289,350,38.21000099,"Mytiloida",16,3,3867,4,27,"Mytilus edulis","3867_1991",-0.472719880617948,"1991",38.21000099,38210000.99,38210.00099
"154",1982,4,21,16.7086658477783,57.4278335571289,30,0.05,"Mytiloida",16,4,3869,4,27,"Mytilus edulis","3869_1982",-0.472719880617948,"1982",0.05,50000,50
"155",1982,4,21,16.7086658477783,57.4278335571289,640,0.05,"Mytiloida",16,3,3870,4,27,"Mytilus edulis","3870_1982",-0.472719880617948,"1982",0.05,50000,50
"156",1982,4,21,16.7086658477783,57.4278335571289,960,0.05,"Mytiloida",16,1,3871,4,27,"Mytilus edulis","3871_1982",-0.472719880617948,"1982",0.05,50000,50
"157",1981,5,11,16.7086658477783,57.4278335571289,70,0.05,"Mytiloida",16,4,3872,4,27,"Mytilus edulis","3872_1981",-0.472719880617948,"1981",0.05,50000,50
"158",1980,4,21,16.7086658477783,57.4278335571289,10,0.05,"Mytiloida",16,5,3876,4,27,"Mytilus edulis","3876_1980",-0.472719880617948,"1980",0.05,50000,50
"159",1980,4,21,16.7086658477783,57.4278335571289,20,0.05,"Mytiloida",16,2,3878,4,27,"Mytilus edulis","3878_1980",-0.472719880617948,"1980",0.05,50000,50
"160",1982,4,21,16.7086658477783,57.4278335571289,30,0.05,"Mytiloida",16,2,3879,4,27,"Mytilus edulis","3879_1982",-0.472719880617948,"1982",0.05,50000,50
"161",1979,4,19,16.7086658477783,57.4278335571289,10,0.05,"Mytiloida",16,5,3880,4,27,"Mytilus edulis","3880_1979",-0.472719880617948,"1979",0.05,50000,50
"162",1979,4,19,16.7086658477783,57.4278335571289,10,0.05,"Mytiloida",16,1,3884,4,27,"Mytilus edulis","3884_1979",-0.472719880617948,"1979",0.05,50000,50
"163",1985,5,23,16.7086658477783,57.4278335571289,50,3.86999995,"Mytiloida",16,4,3886,4,27,"Mytilus edulis","3886_1985",-0.472719880617948,"1985",3.86999995,3869999.95,3869.99995
"164",1989,5,2,16.7086658477783,57.4278335571289,110,11.21000051,"Mytiloida",16,4,3887,4,27,"Mytilus edulis","3887_1989",-0.472719880617948,"1989",11.21000051,11210000.51,11210.00051
"165",1980,4,21,16.7086658477783,57.4278335571289,20,0.05,"Mytiloida",16,4,3888,4,27,"Mytilus edulis","3888_1980",-0.472719880617948,"1980",0.05,50000,50
"166",1983,4,19,16.7086658477783,57.4278335571289,210,0.05,"Mytiloida",16,5,3889,4,27,"Mytilus edulis","3889_1983",-0.472719880617948,"1983",0.05,50000,50
"167",1985,5,23,16.7086658477783,57.4278335571289,740,32.03000069,"Mytiloida",16,3,3890,4,27,"Mytilus edulis","3890_1985",-0.472719880617948,"1985",32.03000069,32030000.69,32030.00069
"168",1985,5,23,16.7086658477783,57.4278335571289,80,3.40999991,"Mytiloida",16,2,3891,4,27,"Mytilus edulis","3891_1985",-0.472719880617948,"1985",3.40999991,3409999.91,3409.99991
"169",1985,5,23,16.7086658477783,57.4278335571289,890,48.42000008,"Mytiloida",16,1,3892,4,27,"Mytilus edulis","3892_1985",-0.472719880617948,"1985",48.42000008,48420000.08,48420.00008
"170",1984,4,16,16.7086658477783,57.4278335571289,480,20.88999987,"Mytiloida",16,5,3893,4,27,"Mytilus edulis","3893_1984",-0.472719880617948,"1984",20.88999987,20889999.87,20889.99987
"171",1984,4,16,16.7086658477783,57.4278335571289,1510,59.79000092,"Mytiloida",16,4,3894,4,27,"Mytilus edulis","3894_1984",-0.472719880617948,"1984",59.79000092,59790000.92,59790.00092
"172",1984,4,16,16.7086658477783,57.4278335571289,350,17.38999963,"Mytiloida",16,3,3895,4,27,"Mytilus edulis","3895_1984",-0.472719880617948,"1984",17.38999963,17389999.63,17389.99963
"173",1984,4,16,16.7086658477783,57.4278335571289,500,22.86000013,"Mytiloida",16,2,3896,4,27,"Mytilus edulis","3896_1984",-0.472719880617948,"1984",22.86000013,22860000.13,22860.00013
"174",1984,4,16,16.7086658477783,57.4278335571289,990,36.18999958,"Mytiloida",16,1,3898,4,27,"Mytilus edulis","3898_1984",-0.472719880617948,"1984",36.18999958,36189999.58,36189.99958
"175",1983,4,19,16.7086658477783,57.4278335571289,190,0.05,"Mytiloida",16,4,3899,4,27,"Mytilus edulis","3899_1983",-0.472719880617948,"1983",0.05,50000,50
"176",1983,4,19,16.7086658477783,57.4278335571289,430,0.05,"Mytiloida",16,3,3900,4,27,"Mytilus edulis","3900_1983",-0.472719880617948,"1983",0.05,50000,50
"177",1983,4,19,16.7086658477783,57.4278335571289,660,0.05,"Mytiloida",16,2,3901,4,27,"Mytilus edulis","3901_1983",-0.472719880617948,"1983",0.05,50000,50
"178",1983,4,19,16.7086658477783,57.4278335571289,440,0.05,"Mytiloida",16,1,3902,4,27,"Mytilus edulis","3902_1983",-0.472719880617948,"1983",0.05,50000,50
"179",1994,5,15,13.8826665878296,55.4300003051758,130,8.22000027,"Mytiloida",13,1,18634,1,24,"Mytilus edulis","18634_1994",-0.641051133083375,"1994",8.22000027,8220000.27,8220.00027
"180",1994,5,15,13.8826665878296,55.4300003051758,70,12.51000047,"Mytiloida",13,4,18638,1,24,"Mytilus edulis","18638_1994",-0.641051133083375,"1994",12.51000047,12510000.47,12510.00047
"181",1995,5,15,13.8826665878296,55.4300003051758,50,5.0999999,"Mytiloida",13,4,18645,1,24,"Mytilus edulis","18645_1995",-0.641051133083375,"1995",5.0999999,5099999.9,5099.9999
"182",1995,5,15,13.8826665878296,55.4300003051758,40,5.74000001,"Mytiloida",13,1,18647,1,24,"Mytilus edulis","18647_1995",-0.641051133083375,"1995",5.74000001,5740000.01,5740.00001
"183",1995,5,15,13.8826665878296,55.4300003051758,10,0.06,"Mytiloida",13,2,18648,1,24,"Mytilus edulis","18648_1995",-0.641051133083375,"1995",0.06,60000,60
"184",1993,5,15,13.6549997329712,55.404167175293,20,0.15,"Mytiloida",23,1,18649,1,24,"Mytilus edulis","18649_1993",-0.0799469581986196,"1993",0.15,150000,150
"185",1994,5,15,13.6549997329712,55.404167175293,2300,75.99999905,"Mytiloida",23,2,18650,1,24,"Mytilus edulis","18650_1994",-0.0799469581986196,"1994",75.99999905,75999999.05,75999.99905
"186",1994,5,15,13.6549997329712,55.404167175293,9990,399.5999908,"Mytiloida",23,3,18651,1,24,"Mytilus edulis","18651_1994",-0.0799469581986196,"1994",399.5999908,399599990.8,399599.9908
"187",1994,5,15,13.6549997329712,55.404167175293,5400,224.0999985,"Mytiloida",23,1,18653,1,24,"Mytilus edulis","18653_1994",-0.0799469581986196,"1994",224.0999985,224099998.5,224099.9985
"188",1995,5,15,13.6549997329712,55.404167175293,5810,313.9999962,"Mytiloida",23,5,18656,1,24,"Mytilus edulis","18656_1995",-0.0799469581986196,"1995",313.9999962,313999996.2,313999.9962
"189",1995,5,15,13.6549997329712,55.404167175293,70,5.83999991,"Mytiloida",23,4,18657,1,24,"Mytilus edulis","18657_1995",-0.0799469581986196,"1995",5.83999991,5839999.91,5839.99991
"190",1995,5,15,13.6549997329712,55.404167175293,1180,78.60000134,"Mytiloida",23,3,18658,1,24,"Mytilus edulis","18658_1995",-0.0799469581986196,"1995",78.60000134,78600001.34,78600.00134
"191",1995,5,15,13.6549997329712,55.404167175293,3350,223.9999962,"Mytiloida",23,2,18659,1,24,"Mytilus edulis","18659_1995",-0.0799469581986196,"1995",223.9999962,223999996.2,223999.9962
"192",1995,5,15,13.6549997329712,55.404167175293,650,45.90000153,"Mytiloida",23,1,18660,1,24,"Mytilus edulis","18660_1995",-0.0799469581986196,"1995",45.90000153,45900001.53,45900.00153
"193",1994,5,15,13.6549997329712,55.404167175293,230,3.54000002,"Mytiloida",23,4,18662,1,24,"Mytilus edulis","18662_1994",-0.0799469581986196,"1994",3.54000002,3540000.02,3540.00002
"194",1993,5,15,13.6549997329712,55.404167175293,50,2.46999994,"Mytiloida",23,4,18663,1,24,"Mytilus edulis","18663_1993",-0.0799469581986196,"1993",2.46999994,2469999.94,2469.99994
"195",1995,5,15,13.6533336639404,55.4116668701172,20,0.21,"Mytiloida",23,2,18669,1,24,"Mytilus edulis","18669_1995",-0.0799469581986196,"1995",0.21,210000,210
"196",1994,5,15,13.6533336639404,55.4116668701172,10,0.05,"Mytiloida",23,5,18673,1,24,"Mytilus edulis","18673_1994",-0.0799469581986196,"1994",0.05,50000,50
"197",1994,5,15,13.6533336639404,55.4116668701172,70,3.26999992,"Mytiloida",23,3,18675,1,24,"Mytilus edulis","18675_1994",-0.0799469581986196,"1994",3.26999992,3269999.92,3269.99992
"198",1994,5,15,13.6533336639404,55.4116668701172,60,0.59999999,"Mytiloida",23,2,18676,1,24,"Mytilus edulis","18676_1994",-0.0799469581986196,"1994",0.59999999,599999.99,599.99999
"199",1994,5,15,13.6533336639404,55.4116668701172,10,0.03,"Mytiloida",23,1,18677,1,24,"Mytilus edulis","18677_1994",-0.0799469581986196,"1994",0.03,30000,30
"200",1994,5,15,13.006667137146,55.3730010986328,210,6.16999984,"Mytiloida",28,1,18679,1,24,"Mytilus edulis","18679_1994",0.200605129243758,"1994",6.16999984,6169999.84,6169.99984
"201",1993,5,15,13.006667137146,55.3730010986328,880,182.9999924,"Mytiloida",28,3,18680,1,24,"Mytilus edulis","18680_1993",0.200605129243758,"1993",182.9999924,182999992.4,182999.9924
"202",1993,5,15,13.006667137146,55.3730010986328,90,3.84000003,"Mytiloida",28,1,18681,1,24,"Mytilus edulis","18681_1993",0.200605129243758,"1993",3.84000003,3840000.03,3840.00003
"203",1993,5,15,13.006667137146,55.3730010986328,30,0.08,"Mytiloida",28,2,18682,1,24,"Mytilus edulis","18682_1993",0.200605129243758,"1993",0.08,80000,80
"204",1994,5,15,13.006667137146,55.3730010986328,10,1.27000004,"Mytiloida",28,3,18685,1,24,"Mytilus edulis","18685_1994",0.200605129243758,"1994",1.27000004,1270000.04,1270.00004
"205",1994,5,15,13.006667137146,55.3730010986328,10,0.08,"Mytiloida",28,5,18687,1,24,"Mytilus edulis","18687_1994",0.200605129243758,"1994",0.08,80000,80
"206",1996,5,15,13.006667137146,55.3730010986328,20,12.00000048,"Mytiloida",28,5,18690,1,24,"Mytilus edulis","18690_1996",0.200605129243758,"1996",12.00000048,12000000.48,12000.00048
"207",1996,5,15,13.006667137146,55.3730010986328,420,28.68999958,"Mytiloida",28,1,18693,1,24,"Mytilus edulis","18693_1996",0.200605129243758,"1996",28.68999958,28689999.58,28689.99958
"208",1995,5,15,13.0249996185303,55.3699989318848,100,5.72000027,"Mytiloida",13,1,18700,1,24,"Mytilus edulis","18700_1995",-0.641051133083375,"1995",5.72000027,5720000.27,5720.00027
"209",1995,5,15,13.0249996185303,55.3699989318848,100,0.46999998,"Mytiloida",13,5,18701,1,24,"Mytilus edulis","18701_1995",-0.641051133083375,"1995",0.46999998,469999.98,469.99998
"210",1996,5,15,13.0249996185303,55.3699989318848,10,1.05999999,"Mytiloida",13,5,18703,1,24,"Mytilus edulis","18703_1996",-0.641051133083375,"1996",1.05999999,1059999.99,1059.99999
"211",1996,5,15,13.0249996185303,55.3699989318848,180,22.47999907,"Mytiloida",13,1,18707,1,24,"Mytilus edulis","18707_1996",-0.641051133083375,"1996",22.47999907,22479999.07,22479.99907
"212",1995,5,15,13.0249996185303,55.3699989318848,520,72.56000042,"Mytiloida",13,4,18708,1,24,"Mytilus edulis","18708_1995",-0.641051133083375,"1995",72.56000042,72560000.42,72560.00042
"213",1995,5,15,13.0249996185303,55.3699989318848,70,8.70000005,"Mytiloida",13,3,18709,1,24,"Mytilus edulis","18709_1995",-0.641051133083375,"1995",8.70000005,8700000.05,8700.00005
"214",1995,5,15,13.0249996185303,55.3699989318848,30,0.33,"Mytiloida",13,2,18710,1,24,"Mytilus edulis","18710_1995",-0.641051133083375,"1995",0.33,330000,330
"215",1994,5,15,13.0249996185303,55.3699989318848,20,0.55,"Mytiloida",13,3,18712,1,24,"Mytilus edulis","18712_1994",-0.641051133083375,"1994",0.55,550000,550
"216",1996,5,15,13.0249996185303,55.3699989318848,10,0.35999998,"Mytiloida",13,2,18713,1,24,"Mytilus edulis","18713_1996",-0.641051133083375,"1996",0.35999998,359999.98,359.99998
"217",1994,5,15,13.7883329391479,55.3266677856445,30,0.05,"Mytiloida",28,3,18714,1,24,"Mytilus edulis","18714_1994",0.200605129243758,"1994",0.05,50000,50
"218",1995,5,15,13.7883329391479,55.3266677856445,60,2.04999998,"Mytiloida",28,4,18715,1,24,"Mytilus edulis","18715_1995",0.200605129243758,"1995",2.04999998,2049999.98,2049.99998
"219",1995,5,15,13.7883329391479,55.3266677856445,10,0.55,"Mytiloida",28,3,18716,1,24,"Mytilus edulis","18716_1995",0.200605129243758,"1995",0.55,550000,550
"220",1995,5,15,13.7883329391479,55.3266677856445,100,28.03999901,"Mytiloida",28,2,18717,1,24,"Mytilus edulis","18717_1995",0.200605129243758,"1995",28.03999901,28039999.01,28039.99901
"221",1995,5,15,13.7883329391479,55.3266677856445,140,30.55000067,"Mytiloida",28,1,18719,1,24,"Mytilus edulis","18719_1995",0.200605129243758,"1995",30.55000067,30550000.67,30550.00067
"222",1994,5,15,13.7883329391479,55.3266677856445,10,0.02,"Mytiloida",28,2,18720,1,24,"Mytilus edulis","18720_1994",0.200605129243758,"1994",0.02,20000,20
"223",1994,5,15,13.7883329391479,55.3266677856445,160,48.33000183,"Mytiloida",28,1,18721,1,24,"Mytilus edulis","18721_1994",0.200605129243758,"1994",48.33000183,48330001.83,48330.00183
"224",1994,5,15,13.7883329391479,55.3266677856445,20,0.1,"Mytiloida",28,4,18722,1,24,"Mytilus edulis","18722_1994",0.200605129243758,"1994",0.1,1e+05,100
"225",1994,5,15,13.7883329391479,55.3266677856445,20,0.02,"Mytiloida",28,5,18723,1,24,"Mytilus edulis","18723_1994",0.200605129243758,"1994",0.02,20000,20
"226",1994,5,15,13.3333330154419,55.2333335876465,100,0.50000001,"Mytiloida",34,3,18724,1,24,"Mytilus edulis","18724_1994",0.537267634174611,"1994",0.50000001,500000.01,500.00001
"227",1994,5,15,13.3333330154419,55.2333335876465,90,0.37999999,"Mytiloida",34,1,18732,1,24,"Mytilus edulis","18732_1994",0.537267634174611,"1994",0.37999999,379999.99,379.99999
"228",2011,5,4,15.0626666665077,56.1676666736603,330,19.14399981,"Mytiloida",4,1,478455,2,25,"Mytilus edulis","478455_2011",-1.14604489047965,"2011",19.14399981,19143999.81,19143.99981
"229",2011,5,4,15.0626666665077,56.1676666736603,320,16.01799965,"Mytiloida",4,2,478456,2,25,"Mytilus edulis","478456_2011",-1.14604489047965,"2011",16.01799965,16017999.65,16017.99965
"230",2011,5,4,15.0626666665077,56.1676666736603,420,43.70200157,"Mytiloida",4,3,478457,2,25,"Mytilus edulis","478457_2011",-1.14604489047965,"2011",43.70200157,43702001.57,43702.00157
"231",2011,5,4,14.8221499760946,56.1471666653951,10,0.035,"Mytiloida",20,1,478470,2,25,"Mytilus edulis","478470_2011",-0.248278210664046,"2011",0.035,35000,35
"232",2011,5,4,14.8221499760946,56.1471666653951,60,4.96499985,"Mytiloida",20,2,478471,2,25,"Mytilus edulis","478471_2011",-0.248278210664046,"2011",4.96499985,4964999.85,4964.99985
"233",2011,5,4,14.8221499760946,56.1471666653951,20,0.57,"Mytiloida",20,3,478472,2,25,"Mytilus edulis","478472_2011",-0.248278210664046,"2011",0.57,570000,570
"234",2011,5,5,14.2775499979655,55.8665999730428,20,0.308,"Mytiloida",18,1,478479,2,25,"Mytilus edulis","478479_2011",-0.360499045640997,"2011",0.308,308000,308
"235",2011,5,4,14.8906666437785,56.1416666666667,50,5.61399996,"Mytiloida",17,2,478488,2,25,"Mytilus edulis","478488_2011",-0.416609463129473,"2011",5.61399996,5613999.96,5613.99996
"236",2011,5,4,14.8906666437785,56.1416666666667,20,1.294,"Mytiloida",17,3,478489,2,25,"Mytilus edulis","478489_2011",-0.416609463129473,"2011",1.294,1294000,1294
"237",2011,5,5,14.5793333053589,56.0283333341281,10,0.004,"Mytiloida",32,3,478492,2,25,"Mytilus edulis","478492_2011",0.42504679919766,"2011",0.004,4000,4
"238",2011,5,4,14.7868333180745,56.1178333361944,10,0.112,"Mytiloida",36,2,478494,2,25,"Mytilus edulis","478494_2011",0.649488469151562,"2011",0.112,112000,112
"239",2011,5,4,14.7616666793823,56.1233333349228,12400,404.679985,"Mytiloida",17,1,478496,2,25,"Mytilus edulis","478496_2011",-0.416609463129473,"2011",404.679985,404679985,404679.985
"240",2011,5,4,14.7616666793823,56.1233333349228,4230,379.3199921,"Mytiloida",17,2,478497,2,25,"Mytilus edulis","478497_2011",-0.416609463129473,"2011",379.3199921,379319992.1,379319.9921
"241",2011,5,4,14.7616666793823,56.1233333349228,7050,293.8999939,"Mytiloida",17,3,478498,2,25,"Mytilus edulis","478498_2011",-0.416609463129473,"2011",293.8999939,293899993.9,293899.9939
"242",2011,5,4,14.6859999974569,56.145666662852,800,59.97000217,"Mytiloida",0,1,478508,2,25,"Mytilus edulis","478508_2011",-1.37048656043356,"2011",59.97000217,59970002.17,59970.00217
"243",2011,5,4,14.6859999974569,56.145666662852,340,11.87000036,"Mytiloida",0,2,478509,2,25,"Mytilus edulis","478509_2011",-1.37048656043356,"2011",11.87000036,11870000.36,11870.00036
"244",2011,5,4,14.6859999974569,56.145666662852,510,21.12999916,"Mytiloida",0,3,478510,2,25,"Mytilus edulis","478510_2011",-1.37048656043356,"2011",21.12999916,21129999.16,21129.99916
"245",2011,5,3,15.2946500142415,56.1583333333333,10,0.03,"Mytiloida",8,1,478523,2,25,"Mytilus edulis","478523_2011",-0.921603220525753,"2011",0.03,30000,30
"246",2012,5,29,14.6994457,56.1363973,390,122.6850033,"Mytiloida",26,1,491384,2,25,"Mytilus edulis","491384_2012",0.088384294266807,"2012",122.6850033,122685003.3,122685.0033
"247",2012,5,29,14.6848183,56.1470974,50,4.07400012,"Mytiloida",19,1,491386,2,25,"Mytilus edulis","491386_2012",-0.304388628152522,"2012",4.07400012,4074000.12,4074.00012
"248",2012,5,21,15.0664842,56.1750655,10,0.56200001,"Mytiloida",45,1,491389,2,25,"Mytilus edulis","491389_2012",1.15448222654784,"2012",0.56200001,562000.01,562.00001
"249",2012,5,21,15.0620719,56.1651147,800,53.42999935,"Mytiloida",0,1,491391,2,25,"Mytilus edulis","491391_2012",-1.37048656043356,"2012",53.42999935,53429999.35,53429.99935
"250",2012,5,23,14.8756668,56.1579869,900,38.22000027,"Mytiloida",0,1,491392,2,25,"Mytilus edulis","491392_2012",-1.37048656043356,"2012",38.22000027,38220000.27,38220.00027
"251",2012,5,23,14.878025,56.1516277,1000,65.32000065,"Mytiloida",23,1,491393,2,25,"Mytilus edulis","491393_2012",-0.0799469581986196,"2012",65.32000065,65320000.65,65320.00065
"252",2012,5,23,14.867396,56.1480267,50,1.97300002,"Mytiloida",38,1,491395,2,25,"Mytilus edulis","491395_2012",0.761709304128513,"2012",1.97300002,1973000.02,1973.00002
"253",2012,5,28,14.5353638,55.9663958,20,0.228,"Mytiloida",3,2,491398,2,25,"Mytilus edulis","491398_2012",-1.20215530796813,"2012",0.228,228000,228
"254",2012,5,28,14.2775427,55.8665989,10,0.32900002,"Mytiloida",18,3,491402,2,25,"Mytilus edulis","491402_2012",-0.360499045640997,"2012",0.32900002,329000.02,329.00002
"255",2012,5,29,14.7348772,56.1515833,2700,97.62000084,"Mytiloida",22,1,491418,2,25,"Mytilus edulis","491418_2012",-0.136057375687095,"2012",97.62000084,97620000.84,97620.00084
"256",2012,5,29,14.7361358,56.1416155,10,0.166,"Mytiloida",5,1,491419,2,25,"Mytilus edulis","491419_2012",-1.08993447299118,"2012",0.166,166000,166
"257",2012,5,29,14.7237135,56.1342771,140,10.59000015,"Mytiloida",18,1,491420,2,25,"Mytilus edulis","491420_2012",-0.360499045640997,"2012",10.59000015,10590000.15,10590.00015
"258",2012,5,29,14.7215713,56.1155314,10,0.167,"Mytiloida",21,1,491422,2,25,"Mytilus edulis","491422_2012",-0.192167793175571,"2012",0.167,167000,167
"259",2012,5,23,14.5775413,56.029213,50,55.81399918,"Mytiloida",100,1,491431,2,25,"Mytilus edulis","491431_2012",4.240555188414,"2012",55.81399918,55813999.18,55813.99918
