"","year","month","day","lon","lat","abundance","biomass","species_group","depth","prov_nr","provID","sub_area","taxa","sample_id","depth_scaled","year_f","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"145",2003,5,26,16.7086658477783,57.4278335571289,750,56.37000084,"Limecola balthica",16,4,3761,27,"Limecola balthica","3761_2003",-0.472719880617948,"2003",56.37000084,56370000.84,56370.00084
"146",2003,5,26,16.7086658477783,57.4278335571289,480,53.47000122,"Limecola balthica",16,3,3762,27,"Limecola balthica","3762_2003",-0.472719880617948,"2003",53.47000122,53470001.22,53470.00122
"147",2003,5,26,16.7086658477783,57.4278335571289,650,85.38999557,"Limecola balthica",16,2,3763,27,"Limecola balthica","3763_2003",-0.472719880617948,"2003",85.38999557,85389995.57,85389.99557
"148",2003,5,26,16.7086658477783,57.4278335571289,550,40,"Limecola balthica",16,1,3764,27,"Limecola balthica","3764_2003",-0.472719880617948,"2003",40,4e+07,40000
"149",2002,6,2,16.7086658477783,57.4278335571289,330,37.01999903,"Limecola balthica",16,4,3765,27,"Limecola balthica","3765_2002",-0.472719880617948,"2002",37.01999903,37019999.03,37019.99903
"150",2001,6,6,16.7086658477783,57.4278335571289,590,42.8000021,"Limecola balthica",16,5,3766,27,"Limecola balthica","3766_2001",-0.472719880617948,"2001",42.8000021,42800002.1,42800.0021
"151",2001,6,6,16.7086658477783,57.4278335571289,540,44.23999786,"Limecola balthica",16,1,3767,27,"Limecola balthica","3767_2001",-0.472719880617948,"2001",44.23999786,44239997.86,44239.99786
"152",2004,5,24,16.7086658477783,57.4278335571289,260,57.78999805,"Limecola balthica",16,5,3768,27,"Limecola balthica","3768_2004",-0.472719880617948,"2004",57.78999805,57789998.05,57789.99805
"153",2002,6,2,16.7086658477783,57.4278335571289,600,41.88000202,"Limecola balthica",16,1,3769,27,"Limecola balthica","3769_2002",-0.472719880617948,"2002",41.88000202,41880002.02,41880.00202
"154",2001,6,6,16.7086658477783,57.4278335571289,300,29.38999891,"Limecola balthica",16,4,3770,27,"Limecola balthica","3770_2001",-0.472719880617948,"2001",29.38999891,29389998.91,29389.99891
"155",2001,6,6,16.7086658477783,57.4278335571289,460,26.5199995,"Limecola balthica",16,2,3771,27,"Limecola balthica","3771_2001",-0.472719880617948,"2001",26.5199995,26519999.5,26519.9995
"156",2001,6,6,16.7086658477783,57.4278335571289,680,52.08000183,"Limecola balthica",16,3,3772,27,"Limecola balthica","3772_2001",-0.472719880617948,"2001",52.08000183,52080001.83,52080.00183
"157",2002,6,2,16.7086658477783,57.4278335571289,340,29.53999996,"Limecola balthica",16,3,3773,27,"Limecola balthica","3773_2002",-0.472719880617948,"2002",29.53999996,29539999.96,29539.99996
"158",2006,5,22,16.7086658477783,57.4278335571289,580,71.17000103,"Limecola balthica",16,4,3774,27,"Limecola balthica","3774_2006",-0.472719880617948,"2006",71.17000103,71170001.03,71170.00103
"159",1993,4,27,16.7086658477783,57.4278335571289,390,59.86000061,"Limecola balthica",16,4,3775,27,"Limecola balthica","3775_1993",-0.472719880617948,"1993",59.86000061,59860000.61,59860.00061
"160",2000,5,16,16.7086658477783,57.4278335571289,470,86.96000099,"Limecola balthica",16,5,3776,27,"Limecola balthica","3776_2000",-0.472719880617948,"2000",86.96000099,86960000.99,86960.00099
"161",1977,4,28,16.7086658477783,57.4278335571289,130,0.05,"Limecola balthica",16,2,3778,27,"Limecola balthica","3778_1977",-0.472719880617948,"1977",0.05,50000,50
"162",1976,5,6,16.7086658477783,57.4278335571289,160,0.05,"Limecola balthica",16,5,3779,27,"Limecola balthica","3779_1976",-0.472719880617948,"1976",0.05,50000,50
"163",1976,5,6,16.7086658477783,57.4278335571289,170,0.05,"Limecola balthica",16,4,3780,27,"Limecola balthica","3780_1976",-0.472719880617948,"1976",0.05,50000,50
"164",1976,5,6,16.7086658477783,57.4278335571289,230,0.05,"Limecola balthica",16,2,3781,27,"Limecola balthica","3781_1976",-0.472719880617948,"1976",0.05,50000,50
"165",1976,5,6,16.7086658477783,57.4278335571289,150,0.05,"Limecola balthica",16,3,3782,27,"Limecola balthica","3782_1976",-0.472719880617948,"1976",0.05,50000,50
"166",2006,5,22,16.7086658477783,57.4278335571289,520,85.5300045,"Limecola balthica",16,5,3783,27,"Limecola balthica","3783_2006",-0.472719880617948,"2006",85.5300045,85530004.5,85530.0045
"167",2005,5,24,16.7086658477783,57.4278335571289,720,63.29999924,"Limecola balthica",16,1,3784,27,"Limecola balthica","3784_2005",-0.472719880617948,"2005",63.29999924,63299999.24,63299.99924
"168",2006,5,22,16.7086658477783,57.4278335571289,300,75.87999821,"Limecola balthica",16,3,3785,27,"Limecola balthica","3785_2006",-0.472719880617948,"2006",75.87999821,75879998.21,75879.99821
"169",2006,5,22,16.7086658477783,57.4278335571289,560,103.9400005,"Limecola balthica",16,2,3786,27,"Limecola balthica","3786_2006",-0.472719880617948,"2006",103.9400005,103940000.5,103940.0005
"170",1998,5,11,16.7086658477783,57.4278335571289,490,83.62999916,"Limecola balthica",16,4,3787,27,"Limecola balthica","3787_1998",-0.472719880617948,"1998",83.62999916,83629999.16,83629.99916
"171",2006,5,22,16.7086658477783,57.4278335571289,180,44.61999893,"Limecola balthica",16,1,3788,27,"Limecola balthica","3788_2006",-0.472719880617948,"2006",44.61999893,44619998.93,44619.99893
"172",2005,5,24,16.7086658477783,57.4278335571289,910,80.17000198,"Limecola balthica",16,5,3789,27,"Limecola balthica","3789_2005",-0.472719880617948,"2005",80.17000198,80170001.98,80170.00198
"173",2005,5,24,16.7086658477783,57.4278335571289,760,58.4499979,"Limecola balthica",16,4,3790,27,"Limecola balthica","3790_2005",-0.472719880617948,"2005",58.4499979,58449997.9,58449.9979
"174",2005,5,24,16.7086658477783,57.4278335571289,620,63.15000057,"Limecola balthica",16,3,3791,27,"Limecola balthica","3791_2005",-0.472719880617948,"2005",63.15000057,63150000.57,63150.00057
"175",2005,5,24,16.7086658477783,57.4278335571289,380,39.69000101,"Limecola balthica",16,2,3792,27,"Limecola balthica","3792_2005",-0.472719880617948,"2005",39.69000101,39690001.01,39690.00101
"176",1976,5,6,16.7086658477783,57.4278335571289,320,0.05,"Limecola balthica",16,1,3793,27,"Limecola balthica","3793_1976",-0.472719880617948,"1976",0.05,50000,50
"177",1994,4,25,16.7086658477783,57.4278335571289,400,95.92000008,"Limecola balthica",16,3,3794,27,"Limecola balthica","3794_1994",-0.472719880617948,"1994",95.92000008,95920000.08,95920.00008
"178",1996,4,29,16.7086658477783,57.4278335571289,610,48.64999771,"Limecola balthica",16,2,3795,27,"Limecola balthica","3795_1996",-0.472719880617948,"1996",48.64999771,48649997.71,48649.99771
"179",1996,4,29,16.7086658477783,57.4278335571289,1260,73.08000088,"Limecola balthica",16,1,3796,27,"Limecola balthica","3796_1996",-0.472719880617948,"1996",73.08000088,73080000.88,73080.00088
"180",1995,4,26,16.7086658477783,57.4278335571289,1110,78.39000225,"Limecola balthica",16,5,3797,27,"Limecola balthica","3797_1995",-0.472719880617948,"1995",78.39000225,78390002.25,78390.00225
"181",1995,4,26,16.7086658477783,57.4278335571289,820,38.01000118,"Limecola balthica",16,4,3798,27,"Limecola balthica","3798_1995",-0.472719880617948,"1995",38.01000118,38010001.18,38010.00118
"182",1995,4,26,16.7086658477783,57.4278335571289,920,68.46000195,"Limecola balthica",16,3,3799,27,"Limecola balthica","3799_1995",-0.472719880617948,"1995",68.46000195,68460001.95,68460.00195
"183",1995,4,26,16.7086658477783,57.4278335571289,760,67.06999779,"Limecola balthica",16,2,3800,27,"Limecola balthica","3800_1995",-0.472719880617948,"1995",67.06999779,67069997.79,67069.99779
"184",1995,4,26,16.7086658477783,57.4278335571289,390,60.54999828,"Limecola balthica",16,1,3801,27,"Limecola balthica","3801_1995",-0.472719880617948,"1995",60.54999828,60549998.28,60549.99828
"185",1994,4,25,16.7086658477783,57.4278335571289,80,20.05000114,"Limecola balthica",16,1,3802,27,"Limecola balthica","3802_1994",-0.472719880617948,"1994",20.05000114,20050001.14,20050.00114
"186",1994,4,25,16.7086658477783,57.4278335571289,230,56.77999973,"Limecola balthica",16,4,3803,27,"Limecola balthica","3803_1994",-0.472719880617948,"1994",56.77999973,56779999.73,56779.99973
"187",1996,4,29,16.7086658477783,57.4278335571289,1040,83.80999565,"Limecola balthica",16,5,3804,27,"Limecola balthica","3804_1996",-0.472719880617948,"1996",83.80999565,83809995.65,83809.99565
"188",1994,4,25,16.7086658477783,57.4278335571289,410,75.59999943,"Limecola balthica",16,2,3805,27,"Limecola balthica","3805_1994",-0.472719880617948,"1994",75.59999943,75599999.43,75599.99943
"189",1993,4,27,16.7086658477783,57.4278335571289,330,60.20999908,"Limecola balthica",16,5,3806,27,"Limecola balthica","3806_1993",-0.472719880617948,"1993",60.20999908,60209999.08,60209.99908
"190",1993,4,27,16.7086658477783,57.4278335571289,170,51.71000004,"Limecola balthica",16,3,3807,27,"Limecola balthica","3807_1993",-0.472719880617948,"1993",51.71000004,51710000.04,51710.00004
"191",1993,4,27,16.7086658477783,57.4278335571289,190,48.40000153,"Limecola balthica",16,2,3808,27,"Limecola balthica","3808_1993",-0.472719880617948,"1993",48.40000153,48400001.53,48400.00153
"192",1993,4,27,16.7086658477783,57.4278335571289,250,76.14999771,"Limecola balthica",16,1,3809,27,"Limecola balthica","3809_1993",-0.472719880617948,"1993",76.14999771,76149997.71,76149.99771
"193",1977,4,28,16.7086658477783,57.4278335571289,190,0.05,"Limecola balthica",16,3,3810,27,"Limecola balthica","3810_1977",-0.472719880617948,"1977",0.05,50000,50
"194",1991,4,23,16.7086658477783,57.4278335571289,430,59.36999798,"Limecola balthica",16,4,3811,27,"Limecola balthica","3811_1991",-0.472719880617948,"1991",59.36999798,59369997.98,59369.99798
"195",1994,4,25,16.7086658477783,57.4278335571289,580,120.4100037,"Limecola balthica",16,5,3812,27,"Limecola balthica","3812_1994",-0.472719880617948,"1994",120.4100037,120410003.7,120410.0037
"196",1998,5,11,16.7086658477783,57.4278335571289,820,118.6100006,"Limecola balthica",16,3,3813,27,"Limecola balthica","3813_1998",-0.472719880617948,"1998",118.6100006,118610000.6,118610.0006
"197",2000,5,16,16.7086658477783,57.4278335571289,810,125.2799988,"Limecola balthica",16,3,3814,27,"Limecola balthica","3814_2000",-0.472719880617948,"2000",125.2799988,125279998.8,125279.9988
"198",2000,5,16,16.7086658477783,57.4278335571289,70,18.89000058,"Limecola balthica",16,2,3815,27,"Limecola balthica","3815_2000",-0.472719880617948,"2000",18.89000058,18890000.58,18890.00058
"199",2000,5,16,16.7086658477783,57.4278335571289,580,82.98999786,"Limecola balthica",16,1,3816,27,"Limecola balthica","3816_2000",-0.472719880617948,"2000",82.98999786,82989997.86,82989.99786
"200",1999,5,12,16.7086658477783,57.4278335571289,730,83.50000381,"Limecola balthica",16,5,3817,27,"Limecola balthica","3817_1999",-0.472719880617948,"1999",83.50000381,83500003.81,83500.00381
"201",1999,5,12,16.7086658477783,57.4278335571289,480,44.6999979,"Limecola balthica",16,4,3818,27,"Limecola balthica","3818_1999",-0.472719880617948,"1999",44.6999979,44699997.9,44699.9979
"202",1999,5,12,16.7086658477783,57.4278335571289,220,36.07000113,"Limecola balthica",16,3,3819,27,"Limecola balthica","3819_1999",-0.472719880617948,"1999",36.07000113,36070001.13,36070.00113
"203",1999,5,12,16.7086658477783,57.4278335571289,250,39.83999968,"Limecola balthica",16,2,3820,27,"Limecola balthica","3820_1999",-0.472719880617948,"1999",39.83999968,39839999.68,39839.99968
"204",1996,4,29,16.7086658477783,57.4278335571289,910,85.93999863,"Limecola balthica",16,3,3821,27,"Limecola balthica","3821_1996",-0.472719880617948,"1996",85.93999863,85939998.63,85939.99863
"205",1998,5,11,16.7086658477783,57.4278335571289,620,111.8000031,"Limecola balthica",16,5,3822,27,"Limecola balthica","3822_1998",-0.472719880617948,"1998",111.8000031,111800003.1,111800.0031
"206",1996,4,29,16.7086658477783,57.4278335571289,870,73.56999874,"Limecola balthica",16,4,3823,27,"Limecola balthica","3823_1996",-0.472719880617948,"1996",73.56999874,73569998.74,73569.99874
"207",1998,5,11,16.7086658477783,57.4278335571289,450,85.1099968,"Limecola balthica",16,2,3824,27,"Limecola balthica","3824_1998",-0.472719880617948,"1998",85.1099968,85109996.8,85109.9968
"208",1998,5,11,16.7086658477783,57.4278335571289,590,90.38999557,"Limecola balthica",16,1,3825,27,"Limecola balthica","3825_1998",-0.472719880617948,"1998",90.38999557,90389995.57,90389.99557
"209",1997,5,5,16.7086658477783,57.4278335571289,830,109.7000027,"Limecola balthica",16,5,3826,27,"Limecola balthica","3826_1997",-0.472719880617948,"1997",109.7000027,109700002.7,109700.0027
"210",1997,5,5,16.7086658477783,57.4278335571289,760,89.37999725,"Limecola balthica",16,4,3827,27,"Limecola balthica","3827_1997",-0.472719880617948,"1997",89.37999725,89379997.25,89379.99725
"211",1997,5,5,16.7086658477783,57.4278335571289,500,68.34000111,"Limecola balthica",16,3,3828,27,"Limecola balthica","3828_1997",-0.472719880617948,"1997",68.34000111,68340001.11,68340.00111
"212",1997,5,5,16.7086658477783,57.4278335571289,770,113.3100033,"Limecola balthica",16,2,3829,27,"Limecola balthica","3829_1997",-0.472719880617948,"1997",113.3100033,113310003.3,113310.0033
"213",1997,5,5,16.7086658477783,57.4278335571289,880,130.3100014,"Limecola balthica",16,1,3830,27,"Limecola balthica","3830_1997",-0.472719880617948,"1997",130.3100014,130310001.4,130310.0014
"214",2000,5,16,16.7086658477783,57.4278335571289,800,137.3499966,"Limecola balthica",16,4,3831,27,"Limecola balthica","3831_2000",-0.472719880617948,"2000",137.3499966,137349996.6,137349.9966
"215",1999,5,12,16.7086658477783,57.4278335571289,190,36.55999899,"Limecola balthica",16,1,3832,27,"Limecola balthica","3832_1999",-0.472719880617948,"1999",36.55999899,36559998.99,36559.99899
"216",1987,4,28,16.7086658477783,57.4278335571289,430,98.05999756,"Limecola balthica",16,2,3833,27,"Limecola balthica","3833_1987",-0.472719880617948,"1987",98.05999756,98059997.56,98059.99756
"217",1988,4,20,16.7086658477783,57.4278335571289,600,117.7900028,"Limecola balthica",16,5,3834,27,"Limecola balthica","3834_1988",-0.472719880617948,"1988",117.7900028,117790002.8,117790.0028
"218",1988,4,20,16.7086658477783,57.4278335571289,320,85.19000053,"Limecola balthica",16,4,3835,27,"Limecola balthica","3835_1988",-0.472719880617948,"1988",85.19000053,85190000.53,85190.00053
"219",1988,4,20,16.7086658477783,57.4278335571289,460,112.5699997,"Limecola balthica",16,3,3836,27,"Limecola balthica","3836_1988",-0.472719880617948,"1988",112.5699997,112569999.7,112569.9997
"220",1988,4,20,16.7086658477783,57.4278335571289,390,86.75000191,"Limecola balthica",16,2,3837,27,"Limecola balthica","3837_1988",-0.472719880617948,"1988",86.75000191,86750001.91,86750.00191
"221",1988,4,20,16.7086658477783,57.4278335571289,400,98.64999771,"Limecola balthica",16,1,3838,27,"Limecola balthica","3838_1988",-0.472719880617948,"1988",98.64999771,98649997.71,98649.99771
"222",1987,4,28,16.7086658477783,57.4278335571289,510,101.5200043,"Limecola balthica",16,5,3839,27,"Limecola balthica","3839_1987",-0.472719880617948,"1987",101.5200043,101520004.3,101520.0043
"223",1985,5,23,16.7086658477783,57.4278335571289,420,59.27000046,"Limecola balthica",16,5,3840,27,"Limecola balthica","3840_1985",-0.472719880617948,"1985",59.27000046,59270000.46,59270.00046
"224",1987,4,28,16.7086658477783,57.4278335571289,300,64.86999989,"Limecola balthica",16,3,3841,27,"Limecola balthica","3841_1987",-0.472719880617948,"1987",64.86999989,64869999.89,64869.99989
"225",1989,5,2,16.7086658477783,57.4278335571289,500,90.45000076,"Limecola balthica",16,3,3842,27,"Limecola balthica","3842_1989",-0.472719880617948,"1989",90.45000076,90450000.76,90450.00076
"226",1987,4,28,16.7086658477783,57.4278335571289,370,97.93999672,"Limecola balthica",16,1,3843,27,"Limecola balthica","3843_1987",-0.472719880617948,"1987",97.93999672,97939996.72,97939.99672
"227",1986,5,20,16.7086658477783,57.4278335571289,230,39.97999907,"Limecola balthica",16,5,3844,27,"Limecola balthica","3844_1986",-0.472719880617948,"1986",39.97999907,39979999.07,39979.99907
"228",1986,5,20,16.7086658477783,57.4278335571289,350,82.37000465,"Limecola balthica",16,4,3845,27,"Limecola balthica","3845_1986",-0.472719880617948,"1986",82.37000465,82370004.65,82370.00465
"229",1986,5,20,16.7086658477783,57.4278335571289,340,73.57999802,"Limecola balthica",16,3,3846,27,"Limecola balthica","3846_1986",-0.472719880617948,"1986",73.57999802,73579998.02,73579.99802
"230",1986,5,20,16.7086658477783,57.4278335571289,470,76.22000217,"Limecola balthica",16,2,3847,27,"Limecola balthica","3847_1986",-0.472719880617948,"1986",76.22000217,76220002.17,76220.00217
"231",1986,5,20,16.7086658477783,57.4278335571289,260,39.47000027,"Limecola balthica",16,1,3848,27,"Limecola balthica","3848_1986",-0.472719880617948,"1986",39.47000027,39470000.27,39470.00027
"232",1987,4,28,16.7086658477783,57.4278335571289,670,143.2499981,"Limecola balthica",16,4,3849,27,"Limecola balthica","3849_1987",-0.472719880617948,"1987",143.2499981,143249998.1,143249.9981
"233",1990,4,19,16.7086658477783,57.4278335571289,380,101.8700027,"Limecola balthica",16,5,3850,27,"Limecola balthica","3850_1990",-0.472719880617948,"1990",101.8700027,101870002.7,101870.0027
"234",1992,4,22,16.7086658477783,57.4278335571289,520,86.47000313,"Limecola balthica",16,5,3851,27,"Limecola balthica","3851_1992",-0.472719880617948,"1992",86.47000313,86470003.13,86470.00313
"235",1992,4,22,16.7086658477783,57.4278335571289,760,94.67000008,"Limecola balthica",16,4,3852,27,"Limecola balthica","3852_1992",-0.472719880617948,"1992",94.67000008,94670000.08,94670.00008
"236",1992,4,22,16.7086658477783,57.4278335571289,720,107.2200012,"Limecola balthica",16,3,3853,27,"Limecola balthica","3853_1992",-0.472719880617948,"1992",107.2200012,107220001.2,107220.0012
"237",1992,4,22,16.7086658477783,57.4278335571289,280,63.18999767,"Limecola balthica",16,2,3854,27,"Limecola balthica","3854_1992",-0.472719880617948,"1992",63.18999767,63189997.67,63189.99767
"238",1992,4,22,16.7086658477783,57.4278335571289,150,33.42000008,"Limecola balthica",16,1,3855,27,"Limecola balthica","3855_1992",-0.472719880617948,"1992",33.42000008,33420000.08,33420.00008
"239",1991,4,23,16.7086658477783,57.4278335571289,540,69.52000141,"Limecola balthica",16,5,3856,27,"Limecola balthica","3856_1991",-0.472719880617948,"1991",69.52000141,69520001.41,69520.00141
"240",1989,5,2,16.7086658477783,57.4278335571289,280,116.6600037,"Limecola balthica",16,1,3857,27,"Limecola balthica","3857_1989",-0.472719880617948,"1989",116.6600037,116660003.7,116660.0037
"241",1991,4,23,16.7086658477783,57.4278335571289,400,73.43999863,"Limecola balthica",16,1,3858,27,"Limecola balthica","3858_1991",-0.472719880617948,"1991",73.43999863,73439998.63,73439.99863
"242",1977,4,28,16.7086658477783,57.4278335571289,210,0.05,"Limecola balthica",16,4,3859,27,"Limecola balthica","3859_1977",-0.472719880617948,"1977",0.05,50000,50
